violation,official skills,invocation name violation,policy,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,AdminAlexaBledina/AlexaDocumentation/09,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,cjain12/beauty_store,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,cook-a-waffle/zero-to-hero-tutorial,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,fgozalof/CursodeAlexa/07,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,fgozalof/CursodeAlexa/08,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,fgozalof/CursodeAlexa/09,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,germanviscuso/ASKVideoSeries/07,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,germanviscuso/ASKVideoSeries/08,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,germanviscuso/ASKVideoSeries/09,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,juliocrn94/Happybirthday_Alexa_Skill,welcome to happy birthday. let's have some fun with your birthday!,
ask data in output lack a privacy policy,alexa-samples/skill-sample-nodejs-zero-to-hero/09,oliver9321/memberCareAssistance,welcome to happy birthday. let's have some fun with your birthday!,
invocation name,alexa/alexa-cookbook/feature-demos/skill-connections/provider-demo/models,ydsingh/alexa/feature-demos/skill-connections/provider-demo/models,skill connection provider,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-connections/requester-demo/models,Dlozitskiy/alexa-white-noise-machine,skill connections requester demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-connections/requester-demo/models,FlorianHollandt/skillTemplate-asksdk/skill-package/interactionModels/custom,skill connections requester demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-connections/requester-demo/models,ydsingh/alexa/feature-demos/skill-connections/requester-demo/models,skill connections requester demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-demo-catalog-entity/models,bespoken/virtual-alexa/test/resources/catalogModel/models,recipe app,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-demo-catalog-entity/models,ydsingh/alexa/feature-demos/skill-demo-catalog-entity/models,recipe app,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-demo-device-location/lambda/java/src/com/amazon/ask/demo/DeviceLocation/models,ydsingh/alexa/feature-demos/skill-demo-device-location/lambda/java/src/com/amazon/ask/demo/DeviceLocation/models,address skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-demo-personalization/models,tovaz/paj-alexa-skill/models,skill personalization demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-demo-personalization/models,Xzya/alexa-typescript-starter/models,skill personalization demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa/alexa-cookbook/feature-demos/skill-demo-personalization/models,ydsingh/alexa/feature-demos/skill-demo-personalization/models,skill personalization demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,Abhinav0909/Jokes/client/amzn1.ask.skill.97acfbba-a3d9-4eb5-a240-77f8f0030a40/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,ahmedadham88/alexa-skill-package/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,AlexaLambda/emotiondetection/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,dbkr/radiotest/skill-package/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,germanviscuso/skill-demo-voiceprofiles/models,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,me-rsharma/alexa-skills/skill-package/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,microsaurav/Alexa/client/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,mnelson-sg/alexa-dnd-helper/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,muccijacopo/alexa-typescript-starter/skill-package/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-dev-hub/alexa-skills/skills-by-the-team/GarimaSingh/Hello world/interactionModels/custom,oxygenbox/demo-skill-hello-world-git/skill-package/interactionModels/custom,my hosted skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-labs/skill-sample-nodejs-level-up-riddles/Step 2 - Add ISP/models,CamiWilliams/LevelUpRiddles-Workshop/Step 2 - Add ISP/models,riddle game workshop skill purchasing,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/device-location-demo/lambda/java/src/com/amazon/ask/demo/DeviceLocation/models,ydsingh/alexa/feature-demos/skill-demo-device-location/lambda/java/src/com/amazon/ask/demo/DeviceLocation/models,address skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/personalization-demo/models,tovaz/paj-alexa-skill/models,skill personalization demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/personalization-demo/models,Xzya/alexa-typescript-starter/models,skill personalization demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/personalization-demo/models,ydsingh/alexa/feature-demos/skill-demo-personalization/models,skill personalization demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/skill-connections-provider-demo/models,ydsingh/alexa/feature-demos/skill-connections/provider-demo/models,skill connection provider,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/skill-connections-requester-demo/models,Dlozitskiy/alexa-white-noise-machine,skill connections requester demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/skill-connections-requester-demo/models,FlorianHollandt/skillTemplate-asksdk/skill-package/interactionModels/custom,skill connections requester demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/skill-connections-requester-demo/models,ydsingh/alexa/feature-demos/skill-connections/requester-demo/models,skill connections requester demo,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/skill-sample-nodejs-shopping-actions/skill-package/interactionModels/custom,maddydevgits/case-study5-alexa-maddy-aws-workshop/skill-package/interactionModels/custom,daily yoga skill,"The invocation name must not contain the wake words ""Alexa,"" ""Amazon,"" ""Echo,"" or the words ""skill"" or ""app""."
invocation name,alexa-samples/skill-sample-nodejs-the-foodie/models,tienwei/smart-claims/alexa-skill/foodie/models,the foodie,Two-word invocation names are not allowed if one of the words is a definite article
